"651","23","350","1995-01-03 00:10:08"
"652","84","1130","1975-01-31 15:22:17"
"653","38","265","1981-01-10 14:13:29"
"654","57","54","1996-04-01 08:33:05"
"655","59","950","1994-12-14 23:37:10"
"656","1","1460","1995-02-02 09:29:26"
"657","14","1627","1995-10-12 06:49:26"
"658","25","1200","1990-01-24 02:14:39"
"659","35","983","2000-05-13 06:00:39"
"660","89","105","2003-04-21 05:18:04"
"661","1","602","2011-03-13 18:06:04"
"662","18","1541","2001-10-11 12:36:42"
"663","39","1435","1984-12-05 22:13:04"
"664","39","382","1973-10-07 15:09:11"
"665","3","907","1998-02-04 01:10:58"
"666","22","1385","2001-09-20 19:45:25"
"667","95","1925","2007-01-13 05:34:46"
"668","17","77","2017-07-19 09:52:47"
"669","77","1382","2002-11-01 02:32:08"
"670","72","2","1992-03-04 19:17:59"
"671","80","139","2012-07-28 15:43:59"
"672","43","1164","1983-07-07 19:55:38"
"673","7","1200","2022-09-01 12:36:14"
"674","97","1520","2010-11-26 18:43:16"
"675","45","618","2014-05-12 12:48:43"
"676","11","1941","2023-12-05 12:25:15"
"677","97","1099","1986-02-18 19:11:37"
"678","91","1938","1986-06-09 22:18:59"
"679","74","1623","1970-07-19 09:28:31"
"680","40","69","1989-03-07 18:41:21"
"681","10","582","1991-09-06 09:55:03"
"682","11","1274","1972-09-03 21:31:44"
"683","75","1753","1977-09-06 16:22:23"
"684","52","974","2005-04-18 15:18:57"
"685","27","299","2002-12-05 04:10:15"
"686","27","617","2020-03-01 21:48:55"
"687","66","433","1998-12-10 19:57:25"
"688","59","1767","2006-06-28 17:46:06"
"689","92","1596","2008-11-14 17:29:37"
"690","17","1049","2013-05-10 20:18:28"
"691","85","257","2008-11-11 13:33:54"
"692","51","845","2005-11-02 23:22:09"
"693","77","1118","1996-11-22 07:47:53"
"694","12","416","1988-12-22 16:47:35"
"695","12","520","1979-08-01 17:40:49"
"696","91","499","2012-12-22 12:58:48"
"697","31","527","1990-07-06 18:46:46"
"698","66","1271","1979-07-31 11:15:56"
"699","66","1078","2006-01-29 13:52:21"
"700","53","1265","1971-11-11 05:42:03"
"701","72","469","2000-09-21 23:12:10"
"702","91","482","2015-08-04 16:33:39"
"703","17","1401","1982-12-05 08:45:30"
"704","38","952","2001-07-05 19:07:16"
"705","32","996","1980-08-07 11:09:50"
"706","36","1393","2009-07-01 07:28:33"
"707","48","1522","2025-03-03 23:19:27"
"708","5","729","2010-08-29 10:53:04"
"709","17","270","1974-09-23 12:52:11"
"710","51","1597","1970-08-17 21:04:02"
"711","12","1778","1995-07-08 05:24:01"
"712","72","875","2000-02-16 14:03:20"
"713","22","1210","1983-11-08 13:21:25"
"714","22","1036","2018-04-02 15:32:27"
"715","3","1438","1999-11-28 10:43:19"
"716","33","1369","2023-09-24 21:47:40"
"717","30","744","1976-08-31 03:27:36"
"718","91","47","2015-01-29 20:58:50"
"719","2","443","1985-03-26 03:35:14"
"720","96","190","2013-05-19 23:01:00"
"721","5","1936","2012-02-01 07:36:55"
"722","1","1341","1983-10-15 23:43:58"
"723","32","48","1989-06-17 12:54:26"
"724","13","932","1980-02-23 13:07:02"
"725","91","1980","2005-03-18 01:46:07"
"726","56","314","2009-07-14 03:12:40"
"727","94","1870","2017-01-14 21:19:22"
"728","24","630","2018-05-07 09:09:31"
"729","43","351","1972-03-15 02:07:16"
"730","18","1958","1992-01-13 04:04:39"
"731","51","1126","1992-12-25 12:57:14"
"732","94","424","2022-02-12 13:30:57"
"733","18","1767","2004-04-26 17:56:14"
"734","76","365","1970-08-15 16:37:19"
"735","48","912","1984-11-03 02:46:40"
"736","24","355","2016-09-28 17:00:27"
"737","27","1460","2013-02-16 21:57:41"
"738","50","407","2007-12-15 11:27:18"
"739","58","1286","1992-01-16 08:53:09"
"740","50","108","2010-02-13 01:41:26"
"741","35","550","2020-06-19 09:22:25"
"742","70","1603","2018-03-29 06:00:19"
"743","15","236","2003-09-13 09:34:13"
"744","74","1629","2001-03-18 07:35:14"
"745","21","91","1984-07-03 13:40:31"
"746","27","1819","1984-03-16 15:22:58"
"747","81","1857","2013-11-21 07:32:51"
"748","35","694","1990-10-20 18:01:33"
"749","28","84","2018-05-05 17:00:21"
"750","88","915","2002-07-19 00:31:28"
"751","21","1224","1983-11-24 07:18:49"
"752","1","537","2009-12-31 13:20:05"
"753","24","1483","1977-11-23 11:41:08"
"754","44","222","1996-01-29 04:42:37"
"755","58","1221","1990-12-15 20:33:39"
"756","28","1772","2022-01-17 22:27:36"
"757","46","689","1976-12-21 12:28:35"
"758","71","1941","2000-07-25 19:35:31"
"759","62","1653","1991-06-17 23:24:42"
"760","9","358","2024-01-09 17:25:48"
"761","84","1682","2018-01-01 10:31:25"
"762","65","1950","1986-11-21 08:08:02"
"763","59","1764","1992-11-11 06:40:23"
"764","45","1597","2019-11-02 06:18:01"
"765","23","666","1995-07-31 01:52:56"
"766","16","267","1985-05-13 17:00:26"
"767","69","1682","1999-09-23 01:24:51"
"768","21","684","1998-11-12 23:54:26"
"769","5","1036","2003-12-08 08:50:31"
"770","77","1701","1980-09-02 05:50:10"
"771","95","1385","2010-06-28 08:34:53"
"772","89","730","2008-08-20 09:56:22"
"773","65","1584","1974-05-30 08:34:04"
"774","80","58","2024-04-19 18:38:38"
"775","22","957","2024-12-04 17:30:43"
"776","68","1332","2013-04-26 04:15:26"
"777","44","1054","1982-03-11 17:18:32"
"778","83","1128","2023-07-04 06:26:21"
"779","75","1774","1986-04-20 07:08:13"
"780","77","403","2011-10-21 08:30:47"
"781","27","1429","1992-02-15 13:50:55"
"782","33","548","1995-07-05 18:56:11"
"783","91","1126","2012-06-27 06:25:37"
"784","80","112","1970-06-24 16:41:15"
"785","56","471","1974-03-27 16:05:53"
"786","83","1962","2021-12-15 10:46:34"
"787","90","1959","1970-07-12 05:39:05"
"788","28","1973","1985-09-19 14:02:17"
"789","75","1870","1978-01-15 16:31:28"
"790","59","1274","1970-04-09 07:44:25"
"791","31","1056","2016-12-06 15:36:10"
"792","99","1524","2003-03-22 06:21:06"
"793","7","99","2013-03-10 10:52:44"
"794","55","274","1976-05-30 12:17:42"
"795","79","1165","2001-12-06 22:20:05"
"796","12","1892","1979-06-10 20:13:26"
"797","17","731","2009-05-19 00:56:44"
"798","61","416","2011-10-05 22:31:34"
"799","57","1275","1982-07-26 07:15:29"
"800","10","1962","2022-10-03 06:30:15"
"801","16","551","1990-02-06 23:56:22"
"802","72","1297","1993-08-16 20:55:41"
"803","80","1809","2007-04-16 22:03:25"
"804","90","159","1980-12-11 12:56:15"
"805","26","1752","1983-10-25 02:26:56"
"806","75","1662","1986-03-17 20:52:10"
"807","35","60","1997-02-18 23:02:05"
"808","79","26","1997-01-28 12:39:42"
"809","28","182","2015-07-12 03:28:44"
"810","58","789","1976-01-30 02:02:47"
"811","87","1532","2012-10-25 23:58:38"
"812","68","1423","2012-06-24 10:16:28"
"813","83","1048","1996-12-29 19:35:12"
"814","56","551","1970-11-22 01:01:37"
"815","42","446","1986-02-20 17:33:32"
"816","62","770","2021-08-25 21:41:30"
"817","85","606","2013-11-25 10:14:21"
"818","97","43","1990-10-08 22:15:48"
"819","37","1788","2001-10-19 09:53:37"
"820","97","1892","1979-07-05 12:04:49"
"821","13","1499","1972-08-28 00:00:25"
"822","11","442","2003-09-10 08:18:19"
"823","22","53","2014-03-15 22:36:56"
"824","66","1217","1996-10-18 01:22:40"
"825","23","392","1997-04-11 16:57:31"
"826","72","1083","1985-01-18 13:33:31"
"827","79","452","2015-02-27 15:37:18"
"828","74","628","2005-09-16 05:35:19"
"829","86","60","1988-02-14 12:02:20"
"830","39","790","1986-07-28 15:24:43"
"831","10","1404","2023-03-08 18:23:23"
"832","87","1487","1974-07-10 13:29:55"
"833","89","907","1995-05-17 12:48:45"
"834","59","166","1973-09-24 16:39:51"
"835","68","965","2007-01-24 17:56:15"
"836","43","847","1980-05-07 02:07:00"
"837","91","394","2018-05-30 20:36:02"
"838","26","883","2002-06-09 00:05:51"
"839","78","1782","1976-06-20 16:05:19"
"840","19","299","1973-11-13 10:43:21"
"841","21","72","1980-01-26 14:10:24"
"842","40","1088","2004-06-10 08:03:33"
"843","31","1623","2023-02-06 09:22:59"
"844","98","609","1985-02-24 13:22:18"
"845","48","1383","1979-02-07 16:34:26"
"846","68","314","1978-10-27 09:36:32"
"847","4","1038","1988-04-27 04:41:38"
"848","59","1509","2021-08-13 16:33:07"
"849","45","1648","1974-11-03 14:14:14"
"850","17","1023","2021-04-26 05:13:31"
"851","60","1162","1976-06-05 13:07:13"
"852","21","1052","1983-01-31 17:17:41"
"853","54","1814","2025-04-03 03:18:53"
"854","70","1228","2013-12-26 06:36:04"
"855","81","369","1978-03-23 06:15:08"
"856","95","501","1975-09-16 06:10:55"
"857","32","976","1995-04-27 10:14:18"
"858","4","1869","1997-07-09 13:54:46"
"859","89","1518","1999-04-24 22:34:05"
"860","34","1058","1998-03-06 03:18:20"
"861","7","1783","1980-04-19 05:05:17"
"862","41","1084","1978-04-11 22:26:33"
"863","43","1497","2024-11-22 18:19:40"
"864","37","672","2000-08-29 21:52:24"
"865","92","1783","2010-06-18 14:12:10"
"866","91","308","2025-08-31 02:16:00"
"867","28","756","1995-05-07 09:54:17"
"868","65","1333","1990-01-08 23:53:57"
"869","59","589","1971-06-25 11:27:16"
"870","10","1526","2004-10-21 18:04:43"
"871","62","1682","1995-04-11 18:13:43"
"872","10","1525","1998-07-23 09:11:43"
"873","26","1803","1991-01-23 04:19:49"
"874","39","499","2007-12-01 23:49:03"
"875","87","375","2018-03-20 22:48:09"
"876","98","1434","1993-05-16 22:16:17"
"877","85","139","2017-08-13 13:50:47"
"878","61","681","1978-06-01 17:50:19"
"879","38","1434","2011-09-09 22:52:29"
"880","24","1390","1981-08-01 07:55:35"
"881","58","125","1993-10-13 13:58:45"
"882","48","1683","1997-09-11 01:43:16"
"883","31","1297","2013-10-23 03:53:23"
"884","11","1734","2020-09-30 10:53:06"
"885","45","998","1983-08-05 14:21:22"
"886","67","1924","2014-08-07 12:41:56"
"887","35","1282","1988-03-04 05:07:45"
"888","59","77","2021-08-10 22:45:28"
"889","20","793","1988-12-25 19:18:16"
"890","45","968","1989-05-26 19:30:47"
"891","47","1345","1982-07-22 08:17:53"
"892","35","1808","2010-01-03 16:08:00"
"893","7","1437","1999-05-24 12:18:22"
"894","95","1275","2024-12-17 23:35:19"
"895","3","43","2010-10-17 16:20:41"
"896","4","1536","1970-11-15 00:31:06"
"897","80","843","2011-10-28 14:14:49"
"898","24","125","1978-09-25 14:56:15"
"899","86","1429","2020-01-03 11:22:58"
"900","80","584","2015-09-14 15:21:57"
"901","99","668","1995-08-26 15:00:30"
"902","83","1028","2003-04-22 05:22:07"
"903","29","1149","2012-09-04 10:14:30"
"904","72","232","2014-05-02 23:25:53"
"905","74","1274","1992-09-21 17:05:56"
"906","97","482","1970-11-04 07:40:46"
"907","73","1393","2006-12-06 09:00:00"
"908","15","479","1980-08-31 12:03:13"
"909","61","275","2018-09-22 09:30:50"
"910","60","1772","2017-12-29 20:00:42"
"911","9","1887","1970-02-16 16:45:59"
"912","30","952","1996-12-18 17:45:49"
"913","40","24","1984-11-10 07:39:13"
"914","45","1332","2004-07-12 01:45:44"
"915","5","1854","1980-02-02 06:37:29"
"916","38","1217","1982-01-20 12:52:49"
"917","0","222","1998-07-04 08:17:57"
"918","44","1872","2021-07-04 00:00:24"
"919","69","136","1987-01-26 16:08:28"
"920","20","1541","2015-01-28 21:02:50"
"921","5","1511","1992-08-20 11:43:47"
"922","64","1889","1988-01-26 07:26:08"
"923","28","1579","2012-11-26 09:55:13"
"924","74","1629","2006-03-19 02:51:00"
"925","74","670","1976-12-07 18:04:08"
"926","43","599","1978-03-03 07:03:02"
"927","24","1588","1999-07-27 18:37:25"
"928","3","1310","1984-07-26 16:46:21"
"929","32","1750","2012-09-05 01:13:14"
"930","54","1228","1993-09-21 15:11:09"
"931","4","211","2025-09-23 07:38:47"
"932","14","944","2005-08-19 06:35:26"
"933","6","1555","2022-11-21 17:20:51"
"934","63","1230","2015-09-06 08:02:14"
"935","20","1793","1985-06-24 10:33:53"
"936","4","258","1978-09-08 06:31:52"
"937","97","1471","2012-02-29 10:54:09"
"938","53","1306","2012-07-10 20:34:00"
"939","16","1395","1983-07-14 09:33:00"
"940","18","666","2013-02-26 21:56:35"
"941","86","71","1999-07-09 21:57:40"
"942","37","227","2001-11-24 12:56:46"
"943","40","848","1992-05-05 09:13:06"
"944","52","854","2016-04-30 13:40:09"
"945","46","505","2025-10-14 00:16:55"
"946","20","503","2021-07-03 11:44:54"
"947","97","1079","1975-02-20 14:16:51"
"948","34","917","1975-07-02 21:48:56"
"949","79","1349","1971-12-26 15:58:16"
"950","40","902","2010-02-16 23:45:11"
"951","41","26","1976-10-13 03:43:50"
"952","57","1439","2010-12-12 12:57:02"
"953","31","372","1991-02-27 22:49:10"
"954","70","234","1995-10-09 05:54:45"
"955","45","1049","1985-12-19 09:56:15"
"956","98","1954","1986-01-01 05:13:16"
"957","87","540","2002-01-05 18:13:51"
"958","8","272","1978-05-25 09:57:27"
"959","68","9","2021-04-20 17:44:56"
"960","31","272","1989-02-27 18:41:11"
"961","0","585","2004-04-03 20:38:20"
"962","73","1767","1991-11-10 01:14:07"
"963","66","1799","1998-10-30 18:33:35"
"964","67","914","2011-10-27 20:40:36"
"965","58","364","2010-10-08 18:16:06"
"966","31","245","2018-12-20 19:34:07"
"967","47","1723","2016-01-12 16:11:40"
"968","77","129","1972-11-30 11:36:08"
"969","55","1064","1976-12-14 18:16:09"
"970","57","1996","1990-05-20 18:19:23"
"971","53","1185","1989-06-18 21:30:54"
"972","53","1207","2002-05-22 00:27:36"
"973","82","1600","1991-01-07 14:46:57"
"974","5","47","1982-05-10 04:57:08"
"975","98","1001","1994-03-15 10:17:55"
"976","73","483","1992-12-22 18:01:40"
"977","33","1535","1970-12-05 12:39:37"
"978","35","1075","1997-09-07 13:09:42"
"979","81","501","2023-01-24 14:29:37"
"980","96","872","1979-12-15 02:43:41"
"981","16","1941","1979-09-30 14:29:39"
"982","97","254","2006-07-26 13:02:47"
"983","56","717","2009-10-30 16:24:33"
"984","81","366","1995-08-10 05:09:23"
"985","4","911","1990-12-23 07:48:29"
"986","41","1152","2001-08-25 05:49:39"
"987","82","600","2020-10-11 12:51:10"
"988","4","1985","2009-12-06 18:12:58"
"989","66","1696","1987-04-02 22:43:08"
"990","56","1071","1970-05-25 12:30:40"
"991","76","174","2005-07-10 05:23:51"
"992","30","851","2016-07-29 10:44:03"
"993","32","382","1976-04-02 19:50:43"
"994","72","1554","1976-12-21 03:20:10"
"995","70","1462","1980-11-10 04:56:53"
"996","75","1464","1999-06-07 23:34:39"
"997","9","1268","2012-05-23 02:46:59"
"998","19","847","2020-03-14 17:53:42"
"999","62","1528","1978-04-03 10:55:32"
"1000","79","1643","1981-11-22 15:13:29"
"1001","79","64","2016-05-30 09:21:07"
"1002","82","263","1983-05-02 20:59:09"
"1003","20","1549","2007-11-03 23:28:15"
"1004","47","1895","1978-10-13 18:13:46"
"1005","49","1184","1989-06-28 20:02:52"
"1006","39","594","1977-08-17 23:42:07"
"1007","34","1106","1976-07-27 15:20:52"
"1008","2","159","1973-04-30 19:06:40"
"1009","17","812","2005-11-09 00:18:40"
"1010","61","1165","2001-03-21 13:47:47"
"1011","50","1723","2010-02-16 14:29:08"
"1012","22","853","1987-11-19 17:34:31"
"1013","27","1152","1970-05-06 00:53:53"
"1014","79","1460","2017-05-18 13:12:00"
"1015","30","978","2007-12-20 15:06:11"
"1016","12","490","2024-08-08 14:09:26"
"1017","64","1282","2014-03-16 15:06:09"
"1018","56","1311","1975-12-10 12:06:07"
"1019","67","478","2023-11-28 00:58:00"
"1020","2","592","2025-07-04 05:59:49"
"1021","38","1599","2006-10-15 02:33:36"
"1022","3","1245","1980-03-27 09:40:23"
"1023","4","1278","1996-01-02 15:03:48"
"1024","38","1867","2011-02-22 17:25:21"
"1025","45","159","1970-07-27 00:45:30"
"1026","19","348","2018-02-13 01:47:46"
"1027","59","1484","1980-05-21 00:32:00"
"1028","71","1005","1995-03-01 14:08:04"
"1029","35","834","1986-02-22 20:22:26"
"1030","69","349","2017-10-02 22:23:30"
"1031","31","1909","2014-02-04 15:24:02"
"1032","56","874","1985-10-01 00:19:18"
"1033","70","1284","2014-11-18 00:47:17"
"1034","10","47","2019-03-10 06:32:07"
"1035","88","1109","1986-06-10 01:06:45"
"1036","75","1245","2005-09-04 01:27:10"
"1037","49","268","2024-12-19 20:40:56"
"1038","88","378","1979-08-13 11:42:38"
"1039","93","111","1985-09-17 20:52:24"
"1040","26","221","1988-11-28 11:51:08"
"1041","10","1864","2003-12-24 20:08:07"
"1042","90","1263","2013-01-16 19:42:42"
"1043","6","1582","1974-10-31 03:43:26"
"1044","56","602","2000-09-30 03:45:26"
"1045","72","1167","1979-10-02 08:58:35"
"1046","3","69","1995-03-06 05:52:04"
"1047","0","843","1981-09-13 01:57:41"
"1048","63","1170","1994-04-28 05:53:19"
"1049","34","413","1995-03-27 08:35:20"
"1050","94","764","1980-01-19 17:52:20"
"1051","46","1006","1999-06-07 15:35:22"
"1052","45","355","1997-05-19 22:26:25"
"1053","95","567","1999-02-13 18:56:43"
"1054","87","516","2019-10-19 05:20:32"
"1055","61","1760","2022-03-11 12:22:45"
"1056","65","1142","2025-04-16 05:10:23"
"1057","48","141","1976-08-22 19:21:10"
"1058","43","1696","1974-05-15 19:52:41"
"1059","30","18","2008-07-05 12:30:08"
"1060","28","735","2005-02-28 14:04:43"
"1061","48","1210","2000-03-21 01:23:00"
"1062","55","1218","2009-04-27 06:22:44"
"1063","46","1270","2002-07-09 21:10:46"
"1064","77","522","1996-08-05 11:24:22"
"1065","12","127","2017-03-04 13:05:00"
"1066","34","1078","1982-01-06 20:47:38"
"1067","76","603","2015-02-07 22:02:22"
"1068","83","432","1980-04-13 11:14:34"
"1069","72","1999","2012-03-27 06:44:07"
"1070","48","1794","1982-03-11 03:32:25"
"1071","22","1826","1978-04-01 02:35:24"
"1072","61","1319","1986-12-21 16:00:42"
"1073","46","1484","1978-11-16 18:45:38"
"1074","41","446","2011-04-18 20:22:33"
"1075","59","12","2010-12-23 12:34:00"
"1076","96","1895","1977-03-19 23:03:12"
"1077","50","268","2022-11-24 21:34:16"
"1078","32","134","2004-08-01 17:41:16"
"1079","3","1777","1976-10-12 05:00:33"
"1080","21","439","2024-12-09 06:28:51"
"1081","16","394","1972-04-18 19:55:07"
"1082","28","111","2008-05-04 19:43:03"
"1083","91","1205","1975-12-19 15:40:59"
"1084","54","1342","1985-02-02 05:04:26"
"1085","22","1028","1980-08-29 16:25:35"
"1086","20","1733","2018-09-01 12:58:21"
"1087","1","619","1997-09-30 18:12:35"
"1088","55","883","1980-08-09 19:13:43"
"1089","2","1120","2007-01-21 19:33:15"
"1090","87","4","2023-09-03 01:26:36"
"1091","6","999","1987-09-05 23:24:51"
"1092","14","237","2007-06-03 02:43:12"
"1093","11","1015","1978-07-29 20:05:29"
"1094","20","920","2010-11-15 03:12:32"
"1095","10","993","2004-12-25 09:23:05"
"1096","88","1882","2010-08-28 20:31:22"
"1097","79","358","1992-01-15 12:21:02"
"1098","59","1644","1972-02-07 03:54:02"
"1099","18","1340","1985-06-09 06:00:27"
"1100","14","1249","2021-10-28 15:41:31"
"1101","91","1299","2015-02-27 13:18:21"
"1102","37","388","2021-01-21 01:31:08"
"1103","94","402","1989-02-03 14:24:46"
"1104","5","1666","1981-11-21 08:42:56"
"1105","33","1153","1981-11-29 01:17:06"
"1106","98","550","2003-05-18 03:47:10"
"1107","25","1964","1985-02-11 13:08:58"
"1108","96","383","1975-03-02 03:36:48"
"1109","23","1429","2012-02-26 20:11:29"
"1110","58","1723","1992-09-28 02:38:48"
"1111","70","223","2024-12-28 11:51:08"
"1112","29","1270","2010-04-03 01:45:59"
"1113","32","1738","1999-08-29 07:45:38"
"1114","0","1099","1973-05-27 04:22:15"
"1115","76","1819","1987-09-15 22:07:13"
"1116","66","730","2025-09-19 02:33:27"
"1117","19","1306","2015-12-29 18:38:13"
"1118","84","503","2010-07-26 23:02:19"
"1119","39","585","2011-12-14 10:31:32"
"1120","19","406","2019-10-16 19:34:06"
"1121","1","258","2010-05-21 00:25:22"
"1122","3","1438","1996-04-26 01:13:16"
"1123","29","649","1977-03-30 11:27:26"
"1124","12","1109","2023-01-21 10:11:29"
"1125","46","1914","2004-05-09 05:10:40"
"1126","5","547","2024-09-02 06:06:46"
"1127","42","1369","1991-08-13 12:34:46"
"1128","2","1792","2005-05-14 15:32:29"
"1129","23","150","2007-01-26 07:49:44"
"1130","60","345","1978-04-07 06:30:04"
"1131","95","679","1988-02-19 21:51:33"
"1132","43","426","2014-03-18 11:29:19"
"1133","65","1054","1970-11-06 23:23:56"
"1134","57","216","1988-12-21 16:44:09"
"1135","62","426","1976-11-30 05:34:25"
"1136","65","1618","1998-05-06 15:55:35"
"1137","69","609","1982-02-08 19:15:33"
"1138","13","1924","2012-09-10 00:46:50"
"1139","45","262","2004-03-02 15:00:37"
"1140","14","394","1980-06-23 07:25:59"
"1141","86","731","2003-10-23 15:52:31"
"1142","61","1669","1981-08-03 20:55:03"
"1143","52","610","2014-10-20 17:50:29"
"1144","30","46","1998-12-04 18:00:47"
"1145","36","313","2014-07-15 08:27:16"
"1146","85","424","2021-09-04 16:17:58"
"1147","10","1725","2007-08-03 22:57:50"
"1148","83","665","2020-06-12 18:26:26"
"1149","6","1881","2018-11-25 17:03:59"
"1150","13","1464","1981-03-15 14:07:20"
"1151","67","81","1979-01-17 04:39:19"
"1152","30","1650","1985-03-31 02:15:52"
"1153","48","793","1992-05-06 00:24:30"
"1154","6","899","1991-10-10 12:59:10"
"1155","74","1622","2011-02-08 21:42:47"
"1156","47","1117","2015-07-02 00:44:20"
"1157","27","651","1997-03-13 12:04:09"
"1158","87","1628","2021-08-06 15:27:50"
"1159","99","1352","2008-01-11 05:22:11"
"1160","26","1870","1994-03-29 04:28:31"
"1161","23","901","2016-04-12 05:29:06"
"1162","16","1938","1992-10-18 10:43:46"
"1163","68","1449","2023-03-08 15:33:43"
"1164","58","35","1982-10-29 18:00:22"
"1165","21","209","2022-02-09 18:41:42"
"1166","70","752","1990-08-04 12:11:37"
"1167","97","378","1983-02-22 22:34:20"
"1168","14","1058","2019-01-31 12:38:42"
"1169","2","1577","2017-04-21 07:33:10"
"1170","65","232","2017-01-05 03:04:55"
"1171","39","1224","1980-07-09 06:59:49"
"1172","78","1048","2024-12-27 08:15:32"
"1173","66","1395","1999-11-17 14:40:00"
"1174","52","18","1970-08-01 06:44:20"
"1175","76","1924","2023-10-18 12:09:32"
"1176","80","136","2008-01-04 07:00:51"
"1177","83","1473","1986-02-26 11:23:25"
"1178","31","1877","1992-03-31 15:04:11"
"1179","89","1719","2005-09-29 02:56:07"
"1180","64","499","1998-03-06 06:07:49"
"1181","91","414","1996-10-07 11:40:14"
"1182","72","1761","2018-09-22 15:40:52"
"1183","92","803","1973-01-03 23:10:14"
"1184","89","1357","1981-10-10 04:07:34"
"1185","80","245","1986-06-01 17:21:28"
"1186","75","1269","1992-08-18 10:15:34"
"1187","2","1521","2012-10-29 15:21:25"
"1188","60","1882","1972-08-31 20:38:37"
"1189","93","444","1974-12-05 03:25:09"
"1190","64","1363","2002-12-18 12:29:51"
"1191","41","996","1980-01-30 12:47:55"
"1192","17","1588","1976-12-30 12:47:33"
"1193","34","1165","1985-09-09 14:30:22"
"1194","29","1481","1996-12-27 13:34:33"
"1195","71","1679","2009-03-29 03:14:07"
"1196","79","1429","2022-08-23 15:25:52"
"1197","91","271","1990-09-26 16:34:05"
"1198","10","920","1996-12-17 05:20:38"
"1199","44","1467","2013-06-14 00:13:08"
"1200","85","1304","2023-04-27 20:21:03"
"1201","4","299","2023-06-23 01:56:49"
"1202","27","1664","1987-09-19 07:59:54"
"1203","19","1120","2024-10-09 02:38:41"
"1204","24","1284","1976-02-04 10:24:11"
"1205","86","160","1973-08-18 01:29:06"
"1206","6","1357","1984-04-23 21:07:07"
"1207","98","267","1983-01-09 12:48:33"
"1208","26","320","2013-12-20 04:04:43"
"1209","98","1286","1972-10-17 04:40:07"
"1210","77","1897","2009-04-06 13:42:40"
"1211","90","535","2014-04-09 10:33:11"
"1212","11","1134","2021-09-19 05:14:44"
"1213","35","406","2020-07-24 11:01:33"
"1214","42","882","1981-05-27 21:13:29"
"1215","88","1766","1989-07-27 14:56:01"
"1216","19","1949","1975-02-02 20:36:00"
"1217","71","911","1986-03-25 03:43:24"
"1218","2","572","2003-12-07 13:42:11"
"1219","22","279","2004-10-07 12:15:02"
"1220","61","1653","1977-09-08 15:18:20"
"1221","90","1822","2004-03-08 14:36:50"
"1222","12","1877","1973-07-25 09:18:33"
"1223","92","1282","2004-08-23 17:47:26"
"1224","42","689","2011-08-26 09:13:30"
"1225","38","1854","1976-08-08 07:33:39"
"1226","16","1466","1970-06-01 07:22:26"
"1227","67","769","1996-10-15 16:00:38"
"1228","61","1342","1980-10-01 08:26:31"
"1229","56","1656","2012-08-29 01:55:51"
"1230","82","499","2023-07-23 12:51:01"
"1231","48","372","1985-06-09 07:40:45"
"1232","78","402","1989-04-11 20:39:31"
"1233","72","766","1986-03-14 07:47:40"
"1234","80","1995","2004-09-21 04:14:58"
"1235","0","1484","1974-12-02 20:41:07"
"1236","48","768","2024-11-17 15:15:50"
"1237","47","854","2016-07-19 15:31:03"
"1238","27","1672","1978-08-22 00:33:37"
"1239","75","406","2014-09-05 11:34:46"
"1240","63","1646","1983-12-12 14:58:28"
"1241","76","1955","1975-06-27 10:05:38"
"1242","32","119","1998-01-03 19:19:51"
"1243","18","965","1976-08-08 09:23:34"
"1244","55","945","1981-01-15 15:17:22"
"1245","44","777","2017-02-08 07:35:17"
"1246","37","1333","1991-07-20 23:46:32"
"1247","89","1828","2012-12-05 14:26:52"
"1248","51","1093","2001-03-02 20:21:29"
"1249","34","1672","2009-08-16 00:54:02"
"1250","25","196","2019-02-18 19:51:47"
"1251","89","1152","1982-01-25 11:38:55"
"1252","64","1551","2010-02-11 02:30:21"
"1253","91","522","2015-06-25 15:14:56"
"1254","20","47","1995-10-12 20:32:01"
"1255","11","1304","2015-07-16 05:29:21"
"1256","38","1188","2004-01-20 18:31:39"
"1257","62","1693","1990-11-22 09:38:49"
"1258","49","856","1975-09-24 15:21:23"
"1259","81","790","1992-09-17 14:52:43"
"1260","51","625","1992-09-19 05:19:10"
"1261","69","166","1972-12-01 20:14:05"
"1262","35","314","2000-09-17 10:28:15"
"1263","64","932","2016-03-26 22:20:42"
"1264","5","1418","1984-05-26 14:58:08"
"1265","57","1363","1981-09-21 01:37:23"
"1266","50","730","2025-03-31 00:20:55"
"1267","57","645","1973-12-15 08:46:08"
"1268","42","374","2008-11-26 15:09:09"
"1269","33","1246","1978-05-09 18:28:52"
"1270","9","479","2020-09-20 13:42:51"
"1271","0","969","1987-04-26 17:24:36"
"1272","25","452","2013-03-12 03:44:49"
"1273","27","1681","1984-10-30 16:22:15"
"1274","24","1322","1998-01-01 23:50:36"
"1275","4","537","2007-07-06 22:34:03"
"1276","56","644","1990-11-25 10:07:33"
"1277","31","356","2013-10-05 10:34:19"
"1278","6","359","1988-11-05 07:49:40"
"1279","48","1518","2020-01-30 18:40:14"
"1280","71","1995","2002-01-10 03:08:18"
"1281","37","730","1993-01-01 20:18:44"
"1282","35","441","2025-04-28 01:04:47"
"1283","4","338","1992-04-13 15:39:46"
"1284","74","212","1999-03-23 13:18:43"
"1285","21","1996","2020-10-01 04:25:54"
"1286","47","1838","2023-11-16 11:11:13"
"1287","2","1467","2000-02-04 15:22:51"
